,lat,lon,average_temp,average_min_daily_temp,min_min_daily_temp,average_windchill,average_min_daily_windchill,min_min_daily_windchill,average_hi,average_max_daily_hi,avg_hrs_below_fr,total_hr_below_fr
773,28.5,-111.875,64.46607671501935,59.96457319281082,51.01902587890629,64.46607671501935,59.96457319281082,51.01902587890629,64.46607671501935,66.97507446289072,0.0,0.0
774,28.5,-111.25,70.38291309142387,58.47642073384836,39.79363525390629,70.31676598162755,57.998444810284404,32.874253326231646,70.0540730973354,75.07007587387935,0.0,0.0
775,28.5,-110.625,71.22796663777221,58.918813010226515,40.68308837890629,71.17289838983977,58.577961084535175,33.37996073316204,70.7004199516265,75.53079876969687,0.0,0.0
776,28.5,-110.0,71.93815251382554,60.216227999912256,41.44246337890629,71.88688886526757,59.88693717466195,34.58829548883744,71.34175250917129,75.91291900373787,0.0,0.0
777,28.5,-109.375,68.900050117407,58.17653903232535,42.77054565429692,68.80758665833146,57.619548959162685,37.18618946864129,68.65422744634287,72.94239155653582,0.0,0.0
778,28.5,-108.75,62.05831798081995,50.804125894267955,36.79046752929692,61.65403892913243,49.489012314204295,32.33338446202611,62.045985520571584,66.73879407148348,0.0,0.0
779,28.5,-108.125,55.09833345220334,44.686408828563934,32.686799316406294,53.77031180610897,41.944396647052116,25.098656512235053,55.09833345220334,59.61904514955677,0.0,0.0
780,28.5,-107.5,54.87086831767911,43.26853307145368,30.32693603515629,53.13898979600736,38.72188915725954,22.231673233814302,54.87086831767911,59.93430956208307,0.0,0.0
781,28.5,-106.875,56.0244080824263,43.779415845549536,27.290369873046917,54.54528777428476,38.78649634279348,19.556834542572442,56.0244080824263,61.51999098874213,0.0,0.0
782,28.5,-106.25,61.631258421480034,48.40488218157484,29.363709716796915,61.08252844219225,45.83855705240118,26.639572846823675,61.57002123551244,67.5053669391501,0.0,0.0
783,28.5,-105.625,65.0758623650369,51.28850446036697,32.11117065429691,64.80740893283276,49.7955194601635,26.566223139908907,64.8509741844894,71.3593400496669,0.0,0.0
784,28.5,-105.0,64.06790502655377,50.750732339580445,32.582264404296915,63.69907275359461,48.74577310772661,26.529337040431805,63.932333138304486,70.28505560655657,0.0,0.0
785,28.5,-104.375,62.29464624297757,50.28452688838663,32.25882690429692,61.71597611932994,47.645506962231714,24.225200358855435,62.2557374138978,67.93811816753275,0.0,0.0
786,28.5,-103.75,62.49355926856571,50.6269546885973,30.903553466796915,61.90048828811107,48.0111666626153,25.574423811290675,62.423085336246174,67.94782978174756,0.0,0.0
787,28.5,-103.125,64.12525859704185,51.81345837539504,34.410389404296915,63.758961821491056,49.861658477220544,30.82511838676814,63.95769374578256,69.61068333561188,0.0,0.0
788,28.5,-102.5,60.06386737952079,49.04041842685661,33.96038940429692,59.109064373583976,46.04022735506031,24.826400673385947,60.038194928017376,65.08832290586187,0.0,0.0
789,28.5,-101.875,62.07514758506526,48.802559485274784,31.321967773437542,61.118398086303266,46.00046339590606,24.26096206095779,61.810769181152125,68.98805580422383,0.0,0.0
790,28.5,-101.25,64.21809631004767,52.08119580901077,36.59386718750004,63.5840251598141,50.13337886590908,30.35492281756372,63.86083116893667,70.54056479648862,0.0,0.0
791,28.5,-100.625,64.01756989896973,52.153345124319735,36.35041015625004,63.43364009990416,50.241048108133356,28.928737652410547,63.82578517554443,70.69976822078011,0.0,0.0
792,28.5,-100.0,64.2884853440189,52.49400523667931,37.26469238281254,63.69250541969545,50.46870105809812,29.926459886786716,64.16838313628539,70.94351733205077,0.0,0.0
793,28.5,-99.375,64.01481961368181,52.700795089207375,36.17836425781254,63.36818287248268,50.71266461591228,27.652168284574536,63.97636862326117,70.36074992766625,0.0,0.0
794,28.5,-98.75,63.399066782747795,52.870776422050625,35.54906738281254,62.69607657234631,50.903016547556625,26.323176106991994,63.42979172350011,69.29471050304137,0.0,0.0
795,28.5,-98.125,62.060867827340516,52.82548065528445,34.43944824218754,61.187718285269746,50.56049357999661,23.790196416508405,62.13219909491821,67.168129780881,0.0,0.0
796,28.5,-97.5,63.26516195918742,54.11192289545299,34.445161132812544,62.39267075108219,52.01660576693972,23.85076684698834,63.34721700272911,68.09431206579451,0.0,0.0
797,28.5,-96.875,62.298147826462696,55.671372920690004,35.10609863281254,61.52155970742565,53.811877761211996,24.498992473388846,62.310207816376106,65.75784586886255,0.0,0.0
798,28.5,-96.25,61.29084719882928,58.129450272120806,39.033051757812544,60.732723627756776,56.981405481248515,28.793357177474427,61.29084719882928,63.17128548268524,0.0,0.0
799,28.5,-95.625,61.49693590142756,59.85988274392119,41.951020507812544,61.105432764656676,59.21815106036513,32.3762264948794,61.49693590142756,62.668041909892985,0.0,0.0
800,28.5,-95.0,62.33071179679272,61.52106555038627,46.11352050781254,62.06759987605776,61.08644339644912,37.783825563446115,62.33071179679272,63.17558619809958,0.0,0.0
801,28.5,-94.375,63.289094872635474,62.59398850344546,48.72744262695316,63.14416793424619,62.34424481575036,40.754342061698885,63.289094872635474,64.07776679906956,0.0,0.0
802,28.5,-93.75,63.99966588738265,63.30283256616491,49.78635986328129,63.973507493813536,63.22911403358391,43.22541046357199,63.99966588738265,64.75363582996846,0.0,0.0
803,28.5,-93.125,64.33394652291636,63.63793100421352,50.13231933593754,64.33394652291636,63.63793100421352,50.13231933593754,64.33394652291636,65.19016214777919,0.0,0.0
804,28.5,-92.5,64.42601442144166,63.66967593760976,49.43957641601567,64.34172046335809,63.51122832803371,42.21262293710124,64.42601442144166,65.3403255025457,0.0,0.0
805,28.5,-91.875,64.28013573464388,63.46219789655026,48.37450683593754,64.18271419542535,63.29597345551357,40.91841204665714,64.28013573464388,65.15443312741404,0.0,0.0
806,28.5,-91.25,64.12572474447533,63.26653818194791,47.31981933593754,64.00165303673325,63.02848753677925,39.35526774177149,64.12572474447533,64.97131757757639,0.0,0.0
807,28.5,-90.625,64.45377403345006,63.57956459302584,47.657319335937544,64.35294351750817,63.343133433387656,39.75505807984626,64.45377403345006,65.27613572024237,0.0,0.0
808,28.5,-90.0,65.31175441441917,64.49380916981218,49.22841918945316,65.23731666534887,64.33739645903259,41.771423879764036,65.31175441441917,66.08220940407749,0.0,0.0
809,28.5,-89.375,66.352922558731,65.55791775478411,50.27448242187504,66.352922558731,65.55791775478411,50.27448242187504,66.352922558731,67.1673055790248,0.0,0.0
810,28.5,-88.75,67.2303277553602,66.41202884974108,51.79729736328129,67.2303277553602,66.41202884974108,51.79729736328129,67.2303277553602,68.12818835312066,0.0,0.0
811,28.5,-88.125,67.51270354538825,66.7553972771463,52.76354492187504,67.51270354538825,66.7553972771463,52.76354492187504,67.51270354538825,68.32647799716912,0.0,0.0
812,28.5,-87.5,67.47767567495289,66.81032706614299,53.68040893554692,67.47767567495289,66.81032706614299,53.68040893554692,67.47767567495289,68.20223250142651,0.0,0.0
813,28.5,-86.875,67.24165478309891,66.62769232246316,54.467908935546916,67.24165478309891,66.62769232246316,54.467908935546916,67.24165478309891,67.92430926033626,0.0,0.0
814,28.5,-86.25,67.09931147200345,66.46395653199617,53.82564819335941,67.09931147200345,66.46395653199617,53.82564819335941,67.09931147200345,67.81303874155114,0.0,0.0
815,28.5,-85.625,66.7409547304304,66.10382469605871,53.291273193359416,66.7409547304304,66.10382469605871,53.291273193359416,66.7409547304304,67.49043323988333,0.0,0.0
816,28.5,-85.0,65.94077169354047,65.28254235428378,53.14284790039066,65.94077169354047,65.28254235428378,53.14284790039066,65.94077169354047,66.67611240344108,0.0,0.0
817,28.5,-84.375,64.83413984663036,64.1425645326765,52.69542968750004,64.83413984663036,64.1425645326765,52.69542968750004,64.83413984663036,65.58253145025023,0.0,0.0
818,28.5,-83.75,63.34003872303487,62.59099627205499,50.27667968750004,63.34003872303487,62.59099627205499,50.27667968750004,63.34003872303487,64.24844743021426,0.0,0.0
819,28.5,-83.125,63.631944226897204,61.356522449964935,47.652210693359415,63.543867554715966,61.13619080262307,40.93087224642637,63.631944226897204,65.4290598528573,0.0,0.0
820,28.5,-82.5,67.1133313845517,59.85053572408272,40.81756103515629,66.86116989393821,58.86942181583573,33.63035240640384,67.19359637956913,70.95194088131035,0.0,0.0
821,28.5,-81.875,69.70125108697447,60.61932378533188,38.91560791015629,69.46772317968012,59.556478547079,31.77007930999561,70.00806929000936,74.35416884461259,0.0,0.0
822,28.5,-81.25,70.8816814328312,62.22093230172491,39.81560791015629,70.74083184896534,61.47586008553283,32.94563370059474,71.27830448049704,75.34290739105275,0.0,0.0
823,28.5,-80.625,69.6830261264759,66.3712115547095,50.8951000976563,69.6830261264759,66.3712115547095,50.8951000976563,69.70860783995181,71.49170979337434,0.0,0.0
824,28.5,-80.0,71.0367491338495,70.51830415532835,59.9302563476563,71.0367491338495,70.51830415532835,59.9302563476563,71.0367491338495,71.57156404988157,0.0,0.0
825,28.5,-79.375,72.82254837893377,72.33606497432413,63.42253540039067,72.82254837893377,72.33606497432413,63.42253540039067,72.82254837893377,73.33026162822604,0.0,0.0
826,28.5,-78.75,72.57248473778203,72.05718876185047,63.93004882812504,72.57248473778203,72.05718876185047,63.93004882812504,72.57248473778203,73.06025903594636,0.0,0.0
827,28.5,-78.125,72.52219944986072,71.9286721767469,64.26754882812504,72.52219944986072,71.9286721767469,64.26754882812504,72.52219944986072,73.04210752337173,0.0,0.0
828,28.5,-77.5,72.5441819814618,71.95516897823039,64.64723632812505,72.5441819814618,71.95516897823039,64.64723632812505,72.5441819814618,73.07097749517214,0.0,0.0
829,28.5,-76.875,72.44726528553487,71.87541872860348,64.85817382812505,72.44726528553487,71.87541872860348,64.85817382812505,72.44726528553487,72.96456873518703,0.0,0.0
830,28.5,-76.25,72.35078310505733,71.79612891722265,64.61949584960942,72.35078310505733,71.79612891722265,64.61949584960942,72.35078310505733,72.86433145244477,0.0,0.0
831,28.5,-75.625,72.37665652500114,71.81068703640716,64.77072265625004,72.37665652500114,71.81068703640716,64.77072265625004,72.37665652500114,72.93497354228852,0.0,0.0
832,28.5,-75.0,72.35005232907419,71.7427989351081,64.43322265625005,72.35005232907419,71.7427989351081,64.43322265625005,72.35005232907419,72.9305327203301,0.0,0.0
833,28.5,-74.375,72.21161965702366,71.63491504454888,63.96916015625004,72.21161965702366,71.63491504454888,63.96916015625004,72.21161965702366,72.71498219693648,0.0,0.0
834,28.5,-73.75,72.04383744143374,71.53424571519494,63.75822265625004,72.04383744143374,71.53424571519494,63.75822265625004,72.04383744143374,72.48045001426443,0.0,0.0
835,28.5,-73.125,71.84704144424276,71.38479523733766,63.575410156250044,71.84704144424276,71.38479523733766,63.575410156250044,71.84704144424276,72.2518942706505,0.0,0.0
836,28.5,-72.5,71.66227362472024,71.25357033718849,63.25197265625005,71.66227362472024,71.25357033718849,63.25197265625005,71.66227362472024,72.04204305927412,0.0,0.0
837,28.5,-71.875,71.52632954115282,71.13814044395195,62.77384765625004,71.52632954115282,71.13814044395195,62.77384765625004,71.52632954115282,71.88545578860173,0.0,0.0
838,28.5,-71.25,71.5233471851135,71.11726888935223,62.67541015625004,71.5233471851135,71.11726888935223,62.67541015625004,71.5233471851135,71.88472130936191,0.0,0.0
839,28.5,-70.625,71.562216567136,71.14829168769758,62.84416015625004,71.562216567136,71.14829168769758,62.84416015625004,71.562216567136,71.9445252013475,0.0,0.0
840,28.5,-70.0,71.60080943932701,71.18880593289155,62.801972656250044,71.60080943932701,71.18880593289155,62.801972656250044,71.60080943932701,71.98072144926273,0.0,0.0
841,28.5,-69.375,71.74937422163033,71.3216972985429,63.06916015625004,71.74937422163033,71.3216972985429,63.06916015625004,71.74937422163033,72.15073425978763,0.0,0.0
842,28.5,-68.75,71.8336109667146,71.4049242889748,63.42072265625004,71.8336109667146,71.4049242889748,63.42072265625004,71.8336109667146,72.27539760632467,0.0,0.0
843,28.5,-68.125,71.86527134241689,71.41363558308467,63.645722656250044,71.86527134241689,71.41363558308467,63.645722656250044,71.86527134241689,72.3380073324483,0.0,0.0
844,28.5,-67.5,71.9149246078663,71.45248151114819,63.926972656250044,71.9149246078663,71.45248151114819,63.926972656250044,71.9149246078663,72.36448870369563,0.0,0.0
845,28.5,-66.875,71.96564441123714,71.53197191559872,64.30781372070317,71.96564441123714,71.53197191559872,64.30781372070317,71.96564441123714,72.37291855029848,0.0,0.0
846,29.0,-125.0,61.19259030974317,60.76998954858678,56.10311401367191,61.19259030974317,60.76998954858678,56.10311401367191,61.19259030974317,61.6285815841161,0.0,0.0
847,29.0,-124.375,61.00713121564205,60.60084762058907,55.85114257812504,61.00713121564205,60.60084762058907,55.85114257812504,61.00713121564205,61.41275825414768,0.0,0.0
848,29.0,-123.75,60.77461607343699,60.386893818030245,54.83748901367191,60.77461607343699,60.386893818030245,54.83748901367191,60.77461607343699,61.164065435173825,0.0,0.0
849,29.0,-123.125,60.74910804148475,60.36680735384484,54.41962402343754,60.74910804148475,60.36680735384484,54.41962402343754,60.74910804148475,61.1535710229767,0.0,0.0
850,29.0,-122.5,60.86753325215889,60.45359132230957,54.82760131835941,60.86753325215889,60.45359132230957,54.82760131835941,60.86753325215889,61.28601738061801,0.0,0.0
851,29.0,-121.875,60.964035183338666,60.523388452422815,53.590101318359416,60.964035183338666,60.523388452422815,53.590101318359416,60.964035183338666,61.43120417562769,0.0,0.0
852,29.0,-121.25,60.98211695124596,60.56157211475161,53.47611816406254,60.98211695124596,60.56157211475161,53.47611816406254,60.98211695124596,61.450071033949285,0.0,0.0
853,29.0,-120.625,60.92576819773477,60.49542269245966,53.85866210937505,60.92576819773477,60.49542269245966,53.85866210937505,60.92576819773477,61.37084541235079,0.0,0.0
854,29.0,-120.0,60.80017348214486,60.34942426702955,54.63209960937505,60.80017348214486,60.34942426702955,54.63209960937505,60.80017348214486,61.23338237633871,0.0,0.0
855,29.0,-119.375,60.88302767807182,60.43589160704886,55.18053710937504,60.88302767807182,60.43589160704886,55.18053710937504,60.88302767807182,61.32843509974109,0.0,0.0
856,29.0,-118.75,61.07720670721508,60.61869731774497,55.72436035156254,61.07720670721508,60.61869731774497,55.72436035156254,61.07720670721508,61.52635750416963,0.0,0.0
857,29.0,-118.125,61.622740853984745,60.65021203201813,56.27104003906254,61.622740853984745,60.65021203201813,56.27104003906254,61.622740853984745,62.1993657692899,0.0,0.0
858,29.0,-117.5,61.18700086100723,60.7515917694435,57.25700805664067,61.18700086100723,60.7515917694435,57.25700805664067,61.18700086100723,61.62062698878606,0.0,0.0
859,29.0,-116.875,61.059776712481934,60.67671994327165,56.80700805664067,61.059776712481934,60.67671994327165,56.80700805664067,61.059776712481934,61.4538020650457,0.0,0.0
860,29.0,-116.25,60.953083418942626,60.56176715293634,56.39919555664066,60.953083418942626,60.56176715293634,56.39919555664066,60.953083418942626,61.37523068545915,0.0,0.0
861,29.0,-115.625,60.862437570979154,60.24640275247985,55.38669555664067,60.862437570979154,60.24640275247985,55.38669555664067,60.862437570979154,61.46123264955676,0.0,0.0
862,29.0,-115.0,62.02103351550161,60.33332991353586,54.47966430664067,62.02103351550161,60.33332991353586,54.47966430664067,62.02103351550161,62.961954578871186,0.0,0.0
863,29.0,-114.375,64.78356423881623,59.60456232992455,51.259351806640666,64.78356423881623,59.60456232992455,51.259351806640666,64.78356423881623,67.34440025072426,0.0,0.0
864,29.0,-113.75,64.42229928348847,55.49901841752993,47.61040771484379,64.40373159568635,55.35047691511287,41.5648671891922,64.39305172024518,68.57426886388707,0.0,0.0
865,29.0,-113.125,63.31942994535641,59.56115460685135,53.62761962890629,63.31942994535641,59.56115460685135,53.62761962890629,63.31942994535641,65.47460497223935,0.0,0.0
866,29.0,-112.5,64.22499964339013,60.10377984550567,53.1440014648438,64.22499964339013,60.10377984550567,53.1440014648438,64.22499964339013,66.49305672291962,0.0,0.0
867,29.0,-111.875,68.02058097239295,57.41072838944002,42.81355712890629,67.93773108676587,56.84696030881142,36.98863878905819,67.92984927222501,72.79609892475334,0.0,0.0
868,29.0,-111.25,70.00436125680311,57.583902546743396,40.65496337890629,69.92587839762334,57.054182664203765,33.861717451330065,69.63741480633318,74.889870023784,0.0,0.0
869,29.0,-110.625,69.77308053348843,57.57334456197336,39.77605712890629,69.68772222240817,56.99000096676227,32.37995806552704,69.36703950653963,74.35815797130117,0.0,0.0
