,lat,lon,average_temp,average_min_daily_temp,min_min_daily_temp
2268,37.0,-117.5,285.16647,277.7194,274.34195
2269,37.0,-116.875,285.2334,277.91586,274.08804
2270,37.0,-116.25,284.5368,277.65103,274.33023
2271,37.0,-115.625,283.87772,277.0895,274.04315
2272,37.0,-115.0,284.4371,277.58307,274.18866
2273,37.0,-114.375,286.12302,279.3047,275.70605
2274,37.0,-113.75,284.3172,273.80032,270.523
2275,37.0,-113.125,281.4083,272.681,269.55618
2276,37.0,-112.5,278.41852,270.70135,266.32886
2277,37.0,-111.875,278.0513,270.15424,265.53796
2278,37.0,-111.25,278.74283,271.55695,266.86902
2279,37.0,-110.625,277.73697,270.29492,265.35046
2280,37.0,-110.0,277.59927,270.48642,265.5575
2281,37.0,-109.375,277.5137,270.51028,265.47406
2282,37.0,-108.75,276.89105,270.14728,263.43332
2283,37.0,-108.125,277.06464,270.15717,263.2712
2284,37.0,-107.5,275.77225,268.7893,260.19504
2285,37.0,-106.875,273.9031,265.80423,256.959
2286,37.0,-106.25,271.1854,264.57278,253.98718
2287,37.0,-105.625,273.83707,266.50024,260.18918
2288,37.0,-105.0,274.7985,268.77026,263.30246
2289,37.0,-104.375,278.08707,272.4398,266.3015
2290,37.0,-103.75,279.15274,273.63675,267.09546
2291,37.0,-103.125,280.7815,275.08972,268.57007
2292,37.0,-102.5,281.23468,275.4274,270.03488
2293,37.0,-101.875,280.6508,271.39523,266.5571
2294,37.0,-101.25,280.5042,271.4716,266.60385
2295,37.0,-100.625,280.53345,271.7704,267.1733
2296,37.0,-100.0,280.1282,271.90652,266.64792
2297,37.0,-99.375,279.74243,271.94727,265.69382
2298,37.0,-98.75,279.59375,272.14862,266.03366
2299,37.0,-98.125,279.62573,272.514,266.69272
2300,37.0,-97.5,279.60736,272.59418,266.58823
2301,37.0,-96.875,280.01416,273.19278,268.7872
2302,37.0,-96.25,280.35718,273.61057,269.01794
2303,37.0,-95.625,280.4495,274.07077,269.2611
2304,37.0,-95.0,280.0918,274.29337,268.9579
2305,37.0,-94.375,279.72842,274.2644,268.25598
2306,37.0,-93.75,279.30374,274.28317,267.49036
2307,37.0,-93.125,279.0123,274.16818,265.8629
2308,37.0,-92.5,278.87827,274.05765,265.0592
2309,37.0,-91.875,278.79892,274.09543,264.87366
2310,37.0,-91.25,279.1168,274.41867,265.64026
2311,37.0,-90.625,279.54648,274.80338,266.4386
2312,37.0,-90.0,280.43192,275.36923,267.68628
2313,37.0,-89.375,280.52835,275.57535,268.13928
2314,37.0,-88.75,280.24393,275.5878,267.3756
2315,37.0,-88.125,279.99933,276.04663,267.7924
2316,37.0,-87.5,280.0655,275.6202,266.33167
2317,37.0,-86.875,279.81653,275.5354,266.31604
2318,37.0,-86.25,279.60205,275.49835,266.36877
2319,37.0,-85.625,279.37994,275.46658,266.16077
2320,37.0,-85.0,278.31348,273.2798,265.01572
2321,37.0,-84.375,277.95145,273.18393,264.09775
2322,37.0,-83.75,277.79178,272.90244,263.6622
2323,37.0,-83.125,277.3535,272.69357,262.95126
2324,37.0,-82.5,277.08835,272.59393,262.10947
2325,37.0,-81.875,276.99115,272.6591,261.9786
2326,37.0,-81.25,276.3141,272.16672,261.5704
2327,37.0,-80.625,277.26108,272.7816,263.14462
2328,37.0,-80.0,278.11658,273.55734,265.59482
2329,37.0,-79.375,279.10413,274.45547,267.9161
2330,37.0,-78.75,279.51743,274.87704,268.52573
2331,37.0,-78.125,279.67374,275.2852,269.0626
2332,37.0,-77.5,280.22693,275.7419,269.3092
2333,37.0,-76.875,280.9399,276.67664,270.1954
2334,37.0,-76.25,282.46725,280.0634,275.1036
2335,37.0,-75.625,285.2835,285.16113,282.30658
2336,37.0,-75.0,286.9255,286.89813,285.1972
2337,37.0,-74.375,288.05002,288.01532,286.45203
2338,37.0,-73.75,290.0413,289.98422,288.11273
2339,37.0,-73.125,293.43152,293.36166,290.8221
2340,37.0,-72.5,295.96506,295.88266,293.87704
2341,37.0,-71.875,296.49127,296.4286,295.23642
2342,37.0,-71.25,295.98737,295.9369,294.77545
2343,37.0,-70.625,295.71323,295.6681,294.13483
2344,37.0,-70.0,295.58264,295.54242,293.95648
2345,37.0,-69.375,295.73062,295.69824,294.38617
2346,37.0,-68.75,295.91135,295.87158,294.81586
2347,37.0,-68.125,295.85928,295.8171,294.6114
2348,37.0,-67.5,295.79254,295.747,294.3067
2349,37.0,-66.875,295.66037,295.625,294.53326
2350,37.5,-125.0,285.86356,285.8454,284.95398
2351,37.5,-124.375,285.39584,285.3762,284.82285
2352,37.5,-123.75,285.3081,285.2922,284.97623
2353,37.5,-123.125,284.99258,284.92737,284.47342
2354,37.5,-122.5,286.81943,283.71933,281.6453
2355,37.5,-121.875,287.30978,280.5792,275.7533
2356,37.5,-121.25,287.71875,280.51266,276.5906
2357,37.5,-120.625,288.26727,281.2926,277.62186
2358,37.5,-120.0,286.15427,279.6653,275.70132
2359,37.5,-119.375,277.8837,272.619,265.55548
2360,37.5,-118.75,275.34824,268.42374,257.121
2361,37.5,-118.125,280.26382,274.33426,267.5214
2362,37.5,-117.5,281.56512,275.483,271.173
2363,37.5,-116.875,281.9147,275.7277,271.74722
2364,37.5,-116.25,281.25772,275.40543,272.19666
2365,37.5,-115.625,281.37723,275.40067,272.64078
2366,37.5,-115.0,282.2323,275.9271,272.57245
2367,37.5,-114.375,281.369,275.6782,272.1125
2368,37.5,-113.75,279.45255,271.15567,267.79077
2369,37.5,-113.125,276.6882,268.91556,265.22437
2370,37.5,-112.5,276.13373,267.80603,263.7693
2371,37.5,-111.875,277.48892,269.09293,264.68054
2372,37.5,-111.25,277.59338,269.9698,265.32507
2373,37.5,-110.625,278.10458,270.82947,266.38562
2374,37.5,-110.0,277.4256,270.08682,265.22797
2375,37.5,-109.375,277.88364,270.42212,265.2182
2376,37.5,-108.75,275.8014,269.4479,262.113
2377,37.5,-108.125,272.33664,264.72253,257.28244
2378,37.5,-107.5,270.5843,263.6767,255.01291
2379,37.5,-106.875,270.8689,262.22067,250.97937
2380,37.5,-106.25,273.0428,265.74756,256.82312
2381,37.5,-105.625,274.2713,266.97873,261.24387
2382,37.5,-105.0,275.27756,269.3309,263.27707
2383,37.5,-104.375,279.77658,274.00217,268.72583
2384,37.5,-103.75,280.14542,274.33667,268.53296
2385,37.5,-103.125,279.55658,274.06064,268.27612
2386,37.5,-102.5,280.17767,274.54337,269.05737
2387,37.5,-101.875,279.90326,270.9635,266.0638
2388,37.5,-101.25,279.99527,271.13647,266.14694
2389,37.5,-100.625,279.70416,271.29318,266.13522
2390,37.5,-100.0,279.271,271.46497,265.85983
2391,37.5,-99.375,279.1342,271.72174,266.0532
2392,37.5,-98.75,279.07166,271.94897,266.6616
2393,37.5,-98.125,279.20593,272.23157,268.119
2394,37.5,-97.5,279.43488,272.394,268.1268
2395,37.5,-96.875,279.8202,272.8597,268.6859
2396,37.5,-96.25,280.04984,273.22366,268.35144
2397,37.5,-95.625,280.23438,273.6032,268.8744
2398,37.5,-95.0,279.94696,273.75983,268.61316
2399,37.5,-94.375,279.71594,273.9071,268.12927
2400,37.5,-93.75,279.2888,273.98703,267.0155
2401,37.5,-93.125,278.778,273.79504,264.96545
2402,37.5,-92.5,278.60614,273.8548,263.65784
2403,37.5,-91.875,278.61084,273.92587,263.18127
2404,37.5,-91.25,278.52097,273.92065,262.5387
2405,37.5,-90.625,278.56726,274.10333,263.12268
2406,37.5,-90.0,279.41745,274.59308,265.69104
2407,37.5,-89.375,279.589,274.8032,266.07727
2408,37.5,-88.75,279.5541,274.98694,265.89807
2409,37.5,-88.125,279.72787,275.21613,266.10217
2410,37.5,-87.5,279.63214,275.35938,266.10754
2411,37.5,-86.875,279.2002,275.2521,265.98694
2412,37.5,-86.25,278.90652,275.1361,266.20764
2413,37.5,-85.625,278.92606,275.21176,266.68323
2414,37.5,-85.0,277.85428,273.0606,264.30673
2415,37.5,-84.375,277.70883,272.79855,263.80478
2416,37.5,-83.75,277.55853,272.96487,263.86142
2417,37.5,-83.125,277.617,272.98694,263.7501
2418,37.5,-82.5,277.74777,273.05692,264.0372
2419,37.5,-81.875,277.13162,272.78693,263.254
2420,37.5,-81.25,275.95816,272.02078,261.7833
2421,37.5,-80.625,276.4225,272.16882,262.3419
2422,37.5,-80.0,277.08337,272.67587,263.8712
2423,37.5,-79.375,277.9915,273.49344,266.46982
2424,37.5,-78.75,278.74207,274.24982,267.92978
2425,37.5,-78.125,279.28586,274.848,268.8983
2426,37.5,-77.5,279.67365,275.22226,269.40768
2427,37.5,-76.875,280.20566,276.368,270.35458
2428,37.5,-76.25,281.67007,279.6839,275.59384
2429,37.5,-75.625,283.97763,283.0834,280.4083
2430,37.5,-75.0,286.13373,286.09787,284.08978
2431,37.5,-74.375,287.34003,287.30353,285.94916
2432,37.5,-73.75,288.45496,288.40924,287.2909
2433,37.5,-73.125,290.27347,290.2075,288.58148
2434,37.5,-72.5,293.09488,292.9862,290.33017
2435,37.5,-71.875,295.35583,295.26547,292.86142
2436,37.5,-71.25,295.87115,295.81158,293.9942
2437,37.5,-70.625,296.315,296.2584,294.90826
2438,37.5,-70.0,296.04184,295.98694,294.8471
2439,37.5,-69.375,296.24274,296.1955,295.19867
2440,37.5,-68.75,295.91238,295.86533,294.54242
2441,37.5,-68.125,295.3754,295.31522,292.25983
2442,37.5,-67.5,295.50043,295.44043,292.0645
2443,37.5,-66.875,295.4914,295.44525,294.23413
2444,38.0,-125.0,285.69592,285.67416,285.23648
2445,38.0,-124.375,285.1882,285.1672,284.85715
2446,38.0,-123.75,284.92834,284.9111,284.50467
2447,38.0,-123.125,285.3241,283.57907,282.03983
2448,38.0,-122.5,286.31448,282.21365,278.61795
2449,38.0,-121.875,286.86954,280.09375,274.6707
2450,38.0,-121.25,287.76508,280.69885,276.85428
2451,38.0,-120.625,286.6914,280.2346,276.8654
2452,38.0,-120.0,281.33084,275.91183,269.47467
2453,38.0,-119.375,274.5584,267.85696,256.79678
2454,38.0,-118.75,277.73322,271.7107,263.01382
2455,38.0,-118.125,279.42868,273.79382,266.1437
2456,38.0,-117.5,280.25287,274.63284,269.10904
2457,38.0,-116.875,279.91504,274.3285,269.66568
2458,38.0,-116.25,279.99722,274.2679,270.52332
2459,38.0,-115.625,279.0016,273.43097,269.25552
2460,38.0,-115.0,280.21567,274.5809,271.13687
2461,38.0,-114.375,278.87473,273.5306,270.7672
2462,38.0,-113.75,277.03973,269.0887,264.6942
2463,38.0,-113.125,277.37912,269.48508,264.22156
2464,38.0,-112.5,275.59012,266.7573,261.51062
2465,38.0,-111.875,274.9252,265.91238,259.92746
2466,38.0,-111.25,276.1829,268.0716,263.65012
2467,38.0,-110.625,276.81866,269.36356,264.87082
2468,38.0,-110.0,276.15546,268.84058,263.99777
2469,38.0,-109.375,274.96506,267.55237,261.44113
2470,38.0,-108.75,275.01974,267.5001,259.31808
2471,38.0,-108.125,271.10806,262.89334,252.57312
2472,38.0,-107.5,267.48553,258.97913,240.03406
2473,38.0,-106.875,269.6941,261.8175,251.53406
2474,38.0,-106.25,273.1988,265.5117,259.48328
2475,38.0,-105.625,274.3903,267.01617,261.28406
2476,38.0,-105.0,277.27338,270.8996,265.3005
2477,38.0,-104.375,280.4051,274.3742,270.08176
2478,38.0,-103.75,280.32925,274.34167,269.92883
2479,38.0,-103.125,279.78445,274.10065,269.6194
2480,38.0,-102.5,279.79102,274.10742,269.1029
2481,38.0,-101.875,279.3234,270.56494,265.85797
2482,38.0,-101.25,279.55008,271.0327,266.08444
2483,38.0,-100.625,279.38892,271.26758,266.6235
2484,38.0,-100.0,279.11484,271.40826,267.23096
2485,38.0,-99.375,279.0153,271.60995,267.80905
2486,38.0,-98.75,278.92215,271.8195,267.92624
2487,38.0,-98.125,279.09393,272.10648,268.6781
2488,38.0,-97.5,279.28543,272.24774,268.8568
2489,38.0,-96.875,279.47314,272.59494,268.23962
2490,38.0,-96.25,279.71744,272.84427,267.4486
2491,38.0,-95.625,279.84833,273.1711,267.9242
2492,38.0,-95.0,279.7752,273.3101,268.32214
2493,38.0,-94.375,279.59775,273.47955,267.88086
2494,38.0,-93.75,279.07172,273.8535,267.2887
2495,38.0,-93.125,278.77975,273.6126,264.21838
2496,38.0,-92.5,278.68906,273.86414,263.40784
2497,38.0,-91.875,278.53845,273.75015,262.0973
2498,38.0,-91.25,278.55618,273.8417,261.71057
2499,38.0,-90.625,278.64355,274.0549,262.12463
2500,38.0,-90.0,279.14114,274.36633,264.05334
2501,38.0,-89.375,279.19504,274.4799,264.6969
2502,38.0,-88.75,279.06702,274.60678,265.34924
2503,38.0,-88.125,279.20544,274.7244,265.62366
2504,38.0,-87.5,279.2062,274.82864,265.98254
2505,38.0,-86.875,278.752,274.8887,265.8766
2506,38.0,-86.25,278.24673,274.7676,265.59692
2507,38.0,-85.625,278.64163,275.00046,266.65637
2508,38.0,-85.0,277.72864,272.72134,264.0587
2509,38.0,-84.375,277.33286,272.48544,263.54697
2510,38.0,-83.75,277.29132,272.59476,263.43173
2511,38.0,-83.125,277.22098,272.7983,263.92
2512,38.0,-82.5,277.43958,272.88474,264.71103
2513,38.0,-81.875,277.1752,272.88116,264.4825
2514,38.0,-81.25,276.34937,272.47812,263.05038
2515,38.0,-80.625,274.55585,271.0252,261.73788
2516,38.0,-80.0,275.4145,271.42978,262.3497
2517,38.0,-79.375,276.51913,272.18875,264.24814
2518,38.0,-78.75,277.9189,273.46286,266.8663
2519,38.0,-78.125,278.50342,274.10266,265.9088
2520,38.0,-77.5,278.86658,274.66696,267.58264
2521,38.0,-76.875,279.71362,276.34253,270.81357
2522,38.0,-76.25,280.98312,279.57642,276.20908
2523,38.0,-75.625,281.30954,279.16284,274.67
2524,38.0,-75.0,284.50748,284.1052,281.76376
2525,38.0,-74.375,286.4995,286.46274,284.90228
2526,38.0,-73.75,287.5725,287.53064,286.6679
2527,38.0,-73.125,288.63382,288.58926,287.65027
2528,38.0,-72.5,290.10995,290.0506,288.6817
2529,38.0,-71.875,291.97464,291.89667,289.65826
2530,38.0,-71.25,293.24646,293.18112,291.47076
2531,38.0,-70.625,294.06064,293.9943,291.6482
2532,38.0,-70.0,294.17914,294.10733,292.0987
2533,38.0,-69.375,293.43463,293.36206,291.80615
2534,38.0,-68.75,292.75543,292.7006,290.44086
2535,38.0,-68.125,292.57095,292.51166,289.51898
2536,38.0,-67.5,292.97562,292.91245,290.42572
2537,38.0,-66.875,293.88925,293.83307,292.44733
2538,38.5,-125.0,286.16547,286.1388,285.67746
2539,38.5,-124.375,285.1621,285.13678,284.5212
2540,38.5,-123.75,285.01938,284.16235,283.5281
2541,38.5,-123.125,285.99994,281.7884,279.28592
2542,38.5,-122.5,286.29977,279.69467,274.50858
2543,38.5,-121.875,286.9745,279.74673,275.0906
2544,38.5,-121.25,287.6813,280.72726,277.07632
2545,38.5,-120.625,284.34006,278.4843,274.47354
2546,38.5,-120.0,277.9614,272.7138,266.53497
2547,38.5,-119.375,277.4864,271.76434,264.45914
2548,38.5,-118.75,279.5945,274.04562,266.30484
2549,38.5,-118.125,279.25604,273.77167,265.69547
2550,38.5,-117.5,278.49304,272.94284,266.4396
2551,38.5,-116.875,277.8234,272.09045,267.5126
2552,38.5,-116.25,278.1414,272.3561,268.35062
2553,38.5,-115.625,278.12848,272.3281,268.30136
2554,38.5,-115.0,278.06375,272.4739,268.79947
2555,38.5,-114.375,276.8323,271.35202,268.1029
2556,38.5,-113.75,275.89948,267.38785,262.22546
2557,38.5,-113.125,276.1944,267.91132,263.14343
2558,38.5,-112.5,274.84595,266.60794,260.63562
2559,38.5,-111.875,272.996,264.6243,258.7673
2560,38.5,-111.25,275.3034,266.82916,262.51062
2561,38.5,-110.625,276.1679,268.4748,264.20203
2562,38.5,-110.0,276.21075,268.77484,261.80444
2563,38.5,-109.375,275.52957,268.08746,260.92944
2564,38.5,-108.75,274.09406,266.47385,260.34348
2565,38.5,-108.125,274.29343,266.67297,257.5134
2566,38.5,-107.5,271.0349,263.35153,252.1825
2567,38.5,-106.875,271.3996,262.89612,253.03406
2568,38.5,-106.25,271.0676,263.25873,254.51843
2569,38.5,-105.625,274.0945,266.83643,261.13562
2570,38.5,-105.0,277.20316,270.9407,266.1638
2571,38.5,-104.375,279.22098,273.43344,268.9924
2572,38.5,-103.75,279.29797,273.74127,268.83228
2573,38.5,-103.125,279.1151,273.82068,268.90063
2574,38.5,-102.5,279.22824,273.9544,269.38208
2575,38.5,-101.875,278.76312,270.40845,265.34225
2576,38.5,-101.25,279.11212,270.87842,266.36765
2577,38.5,-100.625,279.2583,271.18945,267.57077
2578,38.5,-100.0,279.22513,271.39682,266.42725
2579,38.5,-99.375,279.197,271.59097,266.49756
2580,38.5,-98.75,278.98495,271.74695,268.25342
2581,38.5,-98.125,278.9879,271.89246,267.94275
2582,38.5,-97.5,279.17902,272.04837,268.09998
2583,38.5,-96.875,279.10226,272.18274,267.01794
2584,38.5,-96.25,279.276,272.41153,266.3109
2585,38.5,-95.625,279.44144,272.6493,266.81677
2586,38.5,-95.0,279.32294,272.71503,267.5041
2587,38.5,-94.375,279.06433,272.83035,266.82434
2588,38.5,-93.75,278.74298,273.04688,264.66565
2589,38.5,-93.125,278.5187,272.9798,262.3844
2590,38.5,-92.5,278.4758,273.1784,261.48596
2591,38.5,-91.875,278.3009,273.42853,260.76135
2592,38.5,-91.25,278.36115,273.55103,260.77502
2593,38.5,-90.625,278.7178,273.85327,261.56018
2594,38.5,-90.0,278.7693,274.006,262.55432
2595,38.5,-89.375,278.55118,274.08072,263.00745
2596,38.5,-88.75,278.448,274.17026,264.3551
2597,38.5,-88.125,278.53745,274.2052,265.20862
2598,38.5,-87.5,278.521,274.27356,265.61682
2599,38.5,-86.875,278.05267,274.29364,265.51233
2600,38.5,-86.25,277.76556,274.25485,265.64478
2601,38.5,-85.625,277.95428,274.44003,266.38245
2602,38.5,-85.0,277.0134,272.4889,263.99423
2603,38.5,-84.375,276.84146,272.56223,263.754
2604,38.5,-83.75,276.72696,272.6404,263.51572
2605,38.5,-83.125,276.80795,272.53177,263.69736
2606,38.5,-82.5,277.01236,272.67358,264.31845
2607,38.5,-81.875,276.97437,272.82047,264.91415
2608,38.5,-81.25,276.8335,273.06702,264.81454
2609,38.5,-80.625,275.35403,272.03134,262.82822
2610,38.5,-80.0,273.73022,270.51193,261.20908
2611,38.5,-79.375,274.85974,271.0669,262.2911
2612,38.5,-78.75,276.61548,272.22763,265.71545
2613,38.5,-78.125,277.32114,273.16336,262.49475
2614,38.5,-77.5,278.20615,274.0189,265.9889
2615,38.5,-76.875,279.0515,275.95526,270.22308
2616,38.5,-76.25,279.76358,277.4772,272.85068
2617,38.5,-75.625,279.7182,276.29758,270.47275
2618,38.5,-75.0,282.71915,281.78052,278.62314
2619,38.5,-74.375,285.5778,285.54593,283.67572
2620,38.5,-73.75,286.68185,286.63995,285.1054
2621,38.5,-73.125,287.76355,287.71826,286.96277
2622,38.5,-72.5,289.03006,288.97455,288.30194
2623,38.5,-71.875,290.07083,290.0191,288.94733
2624,38.5,-71.25,290.65723,290.60788,289.40045
2625,38.5,-70.625,291.50092,291.45187,290.5249
2626,38.5,-70.0,291.71188,291.65347,290.69733
2627,38.5,-69.375,290.7599,290.6821,287.98773
2628,38.5,-68.75,290.52255,290.47116,288.19086
2629,38.5,-68.125,290.66495,290.60385,289.01117
2630,38.5,-67.5,291.3663,291.31967,289.84406
2631,38.5,-66.875,292.34482,292.2966,290.0976
2632,39.0,-125.0,286.52826,286.50067,285.99387
2633,39.0,-124.375,285.36426,285.2955,284.66965
2634,39.0,-123.75,284.64697,282.55652,280.83023
2635,39.0,-123.125,284.85358,279.60843,276.36734
2636,39.0,-122.5,285.2061,278.55923,274.31326
2637,39.0,-121.875,287.00577,279.7052,276.00858
2638,39.0,-121.25,286.8887,280.16446,275.37125
2639,39.0,-120.625,281.44547,276.19843,271.48062
2640,39.0,-120.0,276.86816,271.6815,264.50308
2641,39.0,-119.375,279.23163,273.6911,268.66617
2642,39.0,-118.75,279.90976,274.25983,271.33142
2643,39.0,-118.125,279.34058,273.7992,268.31638
2644,39.0,-117.5,276.95825,271.25317,265.79898
2645,39.0,-116.875,275.9965,270.0045,265.4318
2646,39.0,-116.25,276.14087,270.34555,266.1869
2647,39.0,-115.625,276.14648,270.478,266.4977
2648,39.0,-115.0,276.2615,270.5377,266.29138
2649,39.0,-114.375,275.72513,270.23254,266.45544
2650,39.0,-113.75,275.7248,267.077,261.67468
2651,39.0,-113.125,276.2011,267.9952,262.55945
2652,39.0,-112.5,275.98773,267.80167,262.50085
2653,39.0,-111.875,275.14246,266.71405,260.22546
2654,39.0,-111.25,273.03458,264.57086,259.40012
2655,39.0,-110.625,275.47363,267.44913,263.47937
2656,39.0,-110.0,275.09528,267.22876,257.10913
2657,39.0,-109.375,274.64645,266.76886,257.55444
2658,39.0,-108.75,274.80963,267.1155,259.82312
2659,39.0,-108.125,272.5685,264.58136,253.51062
2660,39.0,-107.5,270.66385,262.466,248.29968
2661,39.0,-106.875,265.90445,256.94376,235.77625
2662,39.0,-106.25,268.29407,260.1103,246.90906
2663,39.0,-105.625,272.68875,265.56796,259.76062
2664,39.0,-105.0,274.96143,268.82837,263.17746
2665,39.0,-104.375,276.73984,271.49747,266.16476
2666,39.0,-103.75,277.83957,272.78076,267.1765
2667,39.0,-103.125,278.19202,273.2116,267.35718
2668,39.0,-102.5,278.39587,273.54416,268.17065
2669,39.0,-101.875,278.156,270.2875,265.02917
2670,39.0,-101.25,278.529,270.64148,265.4614
2671,39.0,-100.625,278.87128,271.0416,266.83542
2672,39.0,-100.0,279.08545,271.33374,266.49268
2673,39.0,-99.375,279.05716,271.47427,266.5083
2674,39.0,-98.75,278.82904,271.49158,266.62158
2675,39.0,-98.125,278.7579,271.5334,266.0531
2676,39.0,-97.5,278.91418,271.76343,266.0277
2677,39.0,-96.875,278.6742,271.94846,264.37927
2678,39.0,-96.25,278.73996,271.9938,264.62927
2679,39.0,-95.625,278.8376,272.09048,264.75427
2680,39.0,-95.0,278.7724,272.15015,265.7152
2681,39.0,-94.375,278.58954,272.24017,264.42834
2682,39.0,-93.75,278.36044,272.40884,262.57385
2683,39.0,-93.125,278.3905,272.57812,261.72424
2684,39.0,-92.5,278.2724,272.7356,260.95276
2685,39.0,-91.875,277.87057,272.81912,259.984
2686,39.0,-91.25,278.0462,273.12387,260.28674
2687,39.0,-90.625,278.34613,273.4894,261.27112
2688,39.0,-90.0,278.29996,273.58942,261.86487
2689,39.0,-89.375,278.0806,273.6344,262.25354
2690,39.0,-88.75,277.9144,273.5777,262.818
2691,39.0,-88.125,277.83093,273.63168,263.60706
2692,39.0,-87.5,277.80627,273.70337,265.21252
2693,39.0,-86.875,277.3659,273.69324,265.16663
2694,39.0,-86.25,277.2736,273.74985,265.66724
2695,39.0,-85.625,277.38525,273.8691,266.1261
2696,39.0,-85.0,276.62625,272.05856,263.58994
2697,39.0,-84.375,276.70312,272.1985,263.89658
2698,39.0,-83.75,276.6498,271.90863,263.20908
2699,39.0,-83.125,276.41946,272.144,263.26962
2700,39.0,-82.5,276.3683,272.267,263.41025
2701,39.0,-81.875,276.4345,272.48056,263.96298
2702,39.0,-81.25,276.35385,272.73938,264.53525
2703,39.0,-80.625,276.17477,272.90845,264.27158
2704,39.0,-80.0,274.50342,271.58734,262.28134
2705,39.0,-79.375,274.274,271.03894,262.27158
2706,39.0,-78.75,275.6047,271.81393,264.23447
2707,39.0,-78.125,276.6431,272.69028,264.79163
2708,39.0,-77.5,277.29138,273.0487,264.40417
2709,39.0,-76.875,277.90323,274.39224,264.4784
2710,39.0,-76.25,278.7662,275.8495,270.13757
2711,39.0,-75.625,279.04608,275.99582,270.6158
2712,39.0,-75.0,281.2531,280.37073,277.4122
2713,39.0,-74.375,283.78207,283.41934,281.4044
2714,39.0,-73.75,285.5446,285.50488,283.36804
2715,39.0,-73.125,286.8532,286.80554,285.6493
2716,39.0,-72.5,288.2387,288.1981,287.54724
2717,39.0,-71.875,289.26013,289.21735,288.42572
2718,39.0,-71.25,289.88577,289.84286,289.0429
2719,39.0,-70.625,290.7175,290.6798,290.01947
2720,39.0,-70.0,291.30536,291.25232,289.3393
2721,39.0,-69.375,290.7782,290.7223,287.2221
2722,39.0,-68.75,289.97073,289.9239,287.29095
2723,39.0,-68.125,289.67163,289.61545,287.93
2724,39.0,-67.5,290.6111,290.55457,289.26764
2725,39.0,-66.875,291.85455,291.80298,289.71295
2726,39.5,-125.0,285.83945,285.8158,285.35303
2727,39.5,-124.375,285.05276,284.9037,284.1793
2728,39.5,-123.75,284.34476,281.67636,279.86148
2729,39.5,-123.125,282.945,276.91837,273.65988
2730,39.5,-122.5,285.1783,278.2851,275.03787
2731,39.5,-121.875,287.40753,280.06207,275.60367
2732,39.5,-121.25,283.9742,277.95786,273.24625
2733,39.5,-120.625,278.20645,273.33377,267.83072
2734,39.5,-120.0,276.78107,271.6457,264.5519
2735,39.5,-119.375,278.522,273.16946,267.76944
2736,39.5,-118.75,280.17984,274.41052,271.57437
2737,39.5,-118.125,279.74573,274.07434,270.18277
2738,39.5,-117.5,276.96555,271.36923,266.19327
2739,39.5,-116.875,276.02405,270.2113,265.34366
2740,39.5,-116.25,275.7238,270.0296,265.9562
2741,39.5,-115.625,275.4002,269.78497,265.44666
2742,39.5,-115.0,275.17575,269.5624,264.8568
2743,39.5,-114.375,275.26437,269.7919,265.85095
2744,39.5,-113.75,275.4966,266.77045,261.98752
2745,39.5,-113.125,275.61008,267.3983,261.96765
2746,39.5,-112.5,274.99298,266.32465,260.23407
2747,39.5,-111.875,275.1189,266.35278,259.74557
2748,39.5,-111.25,270.80658,262.63596,255.39343
2749,39.5,-110.625,274.36014,265.92072,261.95203
2750,39.5,-110.0,273.22192,264.7984,254.98413
2751,39.5,-109.375,273.2757,265.13452,257.0692
2752,39.5,-108.75,273.98172,266.18887,255.86218
2753,39.5,-108.125,273.13733,265.159,251.17468
2754,39.5,-107.5,270.84418,262.31323,246.4325
2755,39.5,-106.875,269.9177,262.45093,244.90125
2756,39.5,-106.25,266.26688,258.80817,240.01843
2757,39.5,-105.625,270.20016,264.72928,257.3941
2758,39.5,-105.0,276.05453,270.48087,263.73215
2759,39.5,-104.375,276.8453,271.72513,265.3171
2760,39.5,-103.75,277.15927,272.35742,266.93335
2761,39.5,-103.125,277.6379,272.9434,266.92065
2762,39.5,-102.5,278.43332,273.5942,268.11987
2763,39.5,-101.875,277.8088,270.04602,264.38953
2764,39.5,-101.25,278.0196,270.33978,264.81686
2765,39.5,-100.625,278.3807,270.71323,265.5571
2766,39.5,-100.0,278.67252,271.0201,266.18115
2767,39.5,-99.375,278.7506,271.20193,267.01318
2768,39.5,-98.75,278.4621,271.22754,266.58545
2769,39.5,-98.125,278.27448,271.21417,264.7036
2770,39.5,-97.5,278.21027,271.30954,263.44177
2771,39.5,-96.875,277.99625,271.41714,261.3285
2772,39.5,-96.25,277.80783,271.2063,260.04724
2773,39.5,-95.625,277.7551,271.17014,260.35974
2774,39.5,-95.0,277.83023,271.3079,262.90662
2775,39.5,-94.375,277.54196,271.3622,261.98596
2776,39.5,-93.75,277.554,271.6208,261.46838
2777,39.5,-93.125,277.70862,271.86465,260.92737
2778,39.5,-92.5,277.52063,272.0275,260.10315
2779,39.5,-91.875,277.55438,272.39642,259.58948
2780,39.5,-91.25,277.73788,272.66977,260.29846
2781,39.5,-90.625,277.8449,272.9107,261.2633
2782,39.5,-90.0,277.89322,273.0802,261.7262
2783,39.5,-89.375,277.8567,273.17325,262.0641
2784,39.5,-88.75,277.5746,273.12436,262.02698
2785,39.5,-88.125,277.08932,273.0295,262.2633
2786,39.5,-87.5,277.16214,273.15622,263.96448
