,lat,lon,average_temp,min_daily_temp,hrs_below_freezing,day_below_freezing
1164,31.5,-103.125,284.01852,276.7563,0,0
1165,31.5,-102.5,283.39597,276.49457,0,0
1166,32.0,-113.75,291.7109,283.48676,0,0
1167,32.0,-113.125,290.99557,282.7094,0,0
1168,32.0,-112.5,289.23093,281.30316,0,0
1169,32.0,-111.875,288.0776,280.36957,0,0
1170,32.0,-111.25,286.19675,278.518,0,0
1171,32.0,-110.625,282.884,275.47308,0,0
1172,32.0,-110.0,281.36594,274.26996,0,0
1173,32.0,-109.375,280.186,273.52582,0,0
1174,32.0,-108.75,279.88693,273.43402,0,0
1175,32.0,-108.125,280.80417,274.17816,0,0
1176,32.0,-107.5,282.31027,275.15277,0,0
1177,32.0,-106.875,283.15036,275.3852,0,0
1178,32.0,-106.25,283.21408,275.1137,0,0
1179,32.0,-105.625,281.23703,274.03168,0,0
1180,32.0,-105.0,280.61618,274.04926,0,0
1181,32.0,-104.375,281.6992,274.93988,0,0
1182,32.0,-103.75,283.18478,275.64496,0,0
1183,32.0,-103.125,283.00705,275.52777,0,0
1184,32.0,-102.5,282.42722,275.43207,0,0
1185,32.5,-113.75,291.91306,283.28363,0,0
1186,32.5,-113.125,291.32077,282.9594,0,0
1187,32.5,-112.5,289.2363,281.15863,0,0
1188,32.5,-111.875,289.32614,281.3305,0,0
1189,32.5,-111.25,288.5073,280.42035,0,0
1190,32.5,-110.625,284.0356,276.6469,0,0
1191,32.5,-110.0,282.32883,274.9887,0,0
1192,32.5,-109.375,282.9006,275.38715,0,0
1193,32.5,-108.75,281.20822,274.09027,0,0
1194,32.5,-108.125,280.28683,273.52386,0,0
1195,32.5,-107.5,281.81442,274.42816,0,0
1196,32.5,-106.875,283.14328,274.94183,0,0
1197,32.5,-106.25,283.16354,274.7563,0,0
1198,32.5,-105.625,279.55173,272.9516,1,1
1199,32.5,-105.0,279.33444,273.22113,0,0
1200,32.5,-104.375,281.4802,274.6137,0,0
1201,32.5,-103.75,282.1064,274.5844,0,0
1202,32.5,-103.125,281.78635,274.46918,0,0
1203,32.5,-102.5,281.84103,274.82074,0,0
1204,33.0,-113.75,293.19724,283.73676,0,0
1205,33.0,-113.125,292.59665,283.7602,0,0
1206,33.0,-112.5,290.9409,281.99847,0,0
1207,33.0,-111.875,290.83395,281.66644,0,0
1208,33.0,-111.25,289.44138,280.46332,0,0
1209,33.0,-110.625,286.12497,277.4555,0,0
1210,33.0,-110.0,284.09006,275.76215,0,0
1211,33.0,-109.375,284.19772,275.72113,0,0
1212,33.0,-108.75,282.2617,274.06097,0,0
1213,33.0,-108.125,275.66818,270.8559,1,1
1214,33.0,-107.5,280.09128,273.5766,0,0
1215,33.0,-106.875,281.28024,273.93207,0,0
1216,33.0,-106.25,281.93625,274.2387,0,0
1217,33.0,-105.625,277.3702,271.85297,1,1
1218,33.0,-105.0,279.16647,273.17426,0,0
1219,33.0,-104.375,281.73874,274.60004,0,0
1220,33.0,-103.75,281.0676,273.87543,0,0
1221,33.0,-103.125,280.84152,273.75433,0,0
1222,33.0,-102.5,281.13083,274.1352,0,0
1223,33.5,-113.75,291.915,281.10394,0,0
1224,33.5,-113.125,292.0444,282.36566,0,0
1225,33.5,-112.5,291.96286,282.15082,0,0
1226,33.5,-111.875,291.3398,280.75238,0,0
1227,33.5,-111.25,288.37692,278.31488,0,0
1228,33.5,-110.625,285.82736,275.70746,0,0
1229,33.5,-110.0,283.1567,274.5141,0,0
1230,33.5,-109.375,280.22018,272.8227,1,1
1231,33.5,-108.75,277.1146,271.1186,1,1
1232,33.5,-108.125,276.25266,270.9848,1,1
1233,33.5,-107.5,278.5837,273.1645,0,0
1234,33.5,-106.875,281.2568,274.2641,0,0
1235,33.5,-106.25,280.2175,273.27777,0,0
1236,33.5,-105.625,277.1279,272.06488,1,1
1237,33.5,-105.0,279.30637,273.39886,0,0
1238,33.5,-104.375,281.53854,274.4516,0,0
1239,33.5,-103.75,280.35715,273.4926,0,0
1240,33.5,-103.125,280.14987,273.27582,0,0
1241,33.5,-102.5,280.5168,273.68793,0,0
1242,34.0,-113.75,291.61667,279.47504,0,0
1243,34.0,-113.125,290.01755,278.8969,0,0
1244,34.0,-112.5,288.71628,278.5766,0,0
1245,34.0,-111.875,287.52927,276.6977,0,0
1246,34.0,-111.25,282.72092,274.9184,0,0
1247,34.0,-110.625,279.6462,271.94965,1,1
1248,34.0,-110.0,278.81345,271.68988,1,1
1249,34.0,-109.375,276.59738,270.9262,1,1
1250,34.0,-108.75,277.56064,271.39984,1,1
1251,34.0,-108.125,277.12607,271.39984,1,1
1252,34.0,-107.5,276.96213,271.89105,1,1
1253,34.0,-106.875,279.36594,273.13715,1,1
1254,34.0,-106.25,278.8093,272.32465,1,1
1255,34.0,-105.625,277.82004,272.352,1,1
1256,34.0,-105.0,279.36105,273.38324,0,0
1257,34.0,-104.375,281.05197,274.15668,0,0
1258,34.0,-103.75,280.13766,273.4516,0,0
1259,34.0,-103.125,279.5981,272.99066,1,1
1260,34.0,-102.5,279.78952,273.2563,0,0
1261,34.5,-113.75,290.27536,278.1313,0,0
1262,34.5,-113.125,287.29636,276.2055,0,0
1263,34.5,-112.5,282.9277,273.393,0,0
1264,34.5,-111.875,283.75168,273.6801,0,0
1265,34.5,-111.25,275.9294,270.0219,2,1
1266,34.5,-110.625,277.20285,269.97894,1,1
1267,34.5,-110.0,278.60458,271.2553,1,1
1268,34.5,-109.375,279.2419,272.2895,1,1
1269,34.5,-108.75,278.6843,272.16644,1,1
1270,34.5,-108.125,277.18027,270.84906,1,1
1271,34.5,-107.5,277.97287,272.29535,1,1
1272,34.5,-106.875,279.66452,273.143,1,1
1273,34.5,-106.25,278.4194,272.22308,1,1
1274,34.5,-105.625,278.2739,272.37152,1,1
1275,34.5,-105.0,279.25143,273.3266,0,0
1276,34.5,-104.375,280.43112,273.80707,0,0
1277,34.5,-103.75,279.59494,273.19183,0,0
1278,34.5,-103.125,278.8535,272.6391,1,1
1279,34.5,-102.5,278.98288,272.75433,1,1
1280,35.0,-113.75,286.11813,274.60785,0,0
1281,35.0,-113.125,282.84518,272.4477,1,1
1282,35.0,-112.5,281.4404,271.87347,1,1
1283,35.0,-111.875,277.30698,270.06976,1,1
1284,35.0,-111.25,276.355,269.44037,2,1
1285,35.0,-110.625,279.81906,270.75433,1,1
1286,35.0,-110.0,280.5173,271.90277,1,1
1287,35.0,-109.375,280.14597,272.4516,1,1
1288,35.0,-108.75,278.3486,271.4262,1,1
1289,35.0,-108.125,276.99252,269.55804,1,1
1290,35.0,-107.5,278.15695,271.1098,1,1
1291,35.0,-106.875,279.7241,272.93597,1,1
1292,35.0,-106.25,279.07248,272.21527,1,1
1293,35.0,-105.625,278.97873,272.68793,1,1
1294,35.0,-105.0,279.88083,273.78754,0,0
1295,35.0,-104.375,280.53683,273.8598,0,0
1296,35.0,-103.75,280.36252,273.7934,0,0
1297,35.0,-103.125,279.39865,273.13324,1,1
1298,35.0,-102.5,278.58444,272.49457,1,1
1299,35.5,-113.75,284.2087,272.70746,1,1
1300,35.5,-113.125,281.08762,271.43988,1,1
1301,35.5,-112.5,278.7535,270.58734,1,1
1302,35.5,-111.875,276.0932,268.80487,2,1
1303,35.5,-111.25,279.35287,270.83734,1,1
1304,35.5,-110.625,280.51425,271.14398,1,1
1305,35.5,-110.0,280.06406,271.36664,1,1
1306,35.5,-109.375,278.87766,270.52972,1,1
1307,35.5,-108.75,277.46872,270.01215,1,1
1308,35.5,-108.125,276.51907,268.6728,1,1
1309,35.5,-107.5,276.75107,268.9311,1,1
1310,35.5,-106.875,279.0128,271.16156,1,1
1311,35.5,-106.25,278.7043,270.6137,1,1
1312,35.5,-105.625,278.38364,271.20844,1,1
1313,35.5,-105.0,279.06442,272.65472,1,1
1314,35.5,-104.375,280.46384,273.79535,0,0
1315,35.5,-103.75,281.24728,274.40277,0,0
1316,35.5,-103.125,280.39645,273.8344,0,0
1317,35.5,-102.5,279.75778,273.40472,0,0
1318,36.0,-113.75,284.01144,272.20746,1,1
1319,36.0,-113.125,280.77914,271.41742,1,1
1320,36.0,-112.5,278.317,270.59906,1,1
1321,36.0,-111.875,277.22836,270.09906,1,1
1322,36.0,-111.25,278.6566,270.57758,1,1
1323,36.0,-110.625,278.78622,270.45453,1,1
1324,36.0,-110.0,277.9946,270.35004,1,1
1325,36.0,-109.375,277.33475,268.41107,1,1
1326,36.0,-108.75,277.51285,269.6015,1,1
1327,36.0,-108.125,277.629,270.9135,1,1
1328,36.0,-107.5,277.7424,271.6645,1,1
1329,36.0,-106.875,276.2763,267.3117,2,1
1330,36.0,-106.25,274.62595,265.9145,2,1
1331,36.0,-105.625,274.03525,265.49945,2,1
1332,36.0,-105.0,275.67,268.72992,2,1
1333,36.0,-104.375,277.79733,271.98676,1,1
1334,36.0,-103.75,278.957,272.84613,1,1
1335,36.0,-103.125,278.82663,272.86176,1,1
1336,36.0,-102.5,278.8005,272.82855,1,1
1337,36.5,-113.75,282.72922,271.50824,1,1
1338,36.5,-113.125,280.20163,271.11957,1,1
1339,36.5,-112.5,278.19382,270.59222,1,1
1340,36.5,-111.875,276.65256,269.95746,1,1
1341,36.5,-111.25,276.62387,270.1635,1,1
1342,36.5,-110.625,276.79227,269.87592,1,1
1343,36.5,-110.0,276.94827,269.71576,1,1
1344,36.5,-109.375,276.91238,268.69037,2,1
1345,36.5,-108.75,278.03818,269.99554,1,1
1346,36.5,-108.125,279.02634,272.05707,1,1
1347,36.5,-107.5,278.1268,271.84515,1,1
1348,36.5,-106.875,275.73685,266.40814,2,1
1349,36.5,-106.25,274.1025,265.68597,2,1
1350,36.5,-105.625,273.57138,265.05414,2,1
1351,36.5,-105.0,274.186,267.018,2,1
1352,36.5,-104.375,275.9769,270.23383,1,1
1353,36.5,-103.75,276.31674,271.0014,1,1
1354,36.5,-103.125,277.75925,272.2895,1,1
1355,36.5,-102.5,278.30002,272.6098,1,1
1356,37.0,-113.75,284.47946,271.4438,1,1
1357,37.0,-113.125,282.1263,271.28265,1,1
1358,37.0,-112.5,278.70847,270.77777,1,1
1359,37.0,-111.875,277.98923,270.84613,1,1
1360,37.0,-111.25,278.16415,271.04437,1,1
1361,37.0,-110.625,277.22372,270.1635,1,1
1362,37.0,-110.0,278.34494,270.58636,1,1
1363,37.0,-109.375,279.0565,271.02094,1,1
1364,37.0,-108.75,278.92612,271.4389,1,1
1365,37.0,-108.125,279.17258,270.58246,1,1
1366,37.0,-107.5,277.78696,269.45648,1,1
1367,37.0,-106.875,275.5908,266.2094,2,1
1368,37.0,-106.25,270.67288,263.03558,6,1
1369,37.0,-105.625,273.12613,264.35492,3,1
1370,37.0,-105.0,273.30258,265.6098,2,1
1371,37.0,-104.375,274.97113,268.53534,2,1
1372,37.0,-103.75,275.7408,270.34906,1,1
1373,37.0,-103.125,277.04294,271.82465,1,1
1374,37.0,-102.5,277.83493,272.7602,1,1
1375,37.5,-113.75,280.48935,270.48773,1,1
1376,37.5,-113.125,278.6211,267.9928,1,1
1377,37.5,-112.5,277.75766,266.6635,2,1
1378,37.5,-111.875,278.2007,268.21576,1,1
1379,37.5,-111.25,277.35532,270.0014,1,1
1380,37.5,-110.625,278.12497,271.05316,1,1
1381,37.5,-110.0,278.3093,270.29926,1,1
1382,37.5,-109.375,279.31528,270.6772,1,1
1383,37.5,-108.75,277.5941,268.95258,1,1
1384,37.5,-108.125,275.2258,264.7895,2,1
1385,37.5,-107.5,272.14606,263.643,4,1
1386,37.5,-106.875,272.34683,263.5844,4,1
1387,37.5,-106.25,273.0967,264.65472,2,1
1388,37.5,-105.625,274.15976,265.29437,2,1
1389,37.5,-105.0,274.27426,267.09418,2,1
1390,37.5,-104.375,277.4907,272.0844,1,1
1391,37.5,-103.75,277.30588,272.03558,1,1
1392,37.5,-103.125,276.3524,271.3139,1,1
1393,37.5,-102.5,277.22116,272.4809,1,1
1394,38.0,-113.75,276.99982,267.26874,2,1
1395,38.0,-113.125,277.67447,267.0097,2,1
1396,38.0,-112.5,277.51425,264.43988,2,1
1397,38.0,-111.875,276.7501,264.97797,2,1
1398,38.0,-111.25,275.48874,266.68402,2,1
1399,38.0,-110.625,276.7153,270.44574,1,1
1400,38.0,-110.0,275.81445,268.52606,2,1
1401,38.0,-109.375,275.2156,266.0517,2,1
1402,38.0,-108.75,275.58072,265.95697,2,1
1403,38.0,-108.125,272.78793,263.75238,3,1
1404,38.0,-107.5,269.504,259.85004,8,1
1405,38.0,-106.875,271.55786,261.53754,4,1
1406,38.0,-106.25,274.31595,264.25824,2,1
1407,38.0,-105.625,275.16336,266.15033,2,1
1408,38.0,-105.0,276.89255,269.43402,1,1
1409,38.0,-104.375,279.37204,273.5805,0,0
1410,38.0,-103.75,278.72507,273.0805,1,1
1411,38.0,-103.125,277.45334,271.9301,1,1
1412,38.0,-102.5,277.82956,272.8344,1,1
1413,38.5,-113.75,275.56473,263.25043,2,1
1414,38.5,-113.125,275.80197,264.1772,2,1
1415,38.5,-112.5,276.5134,264.40277,2,1
1416,38.5,-111.875,274.16104,261.9926,2,1
1417,38.5,-111.25,275.2137,264.20062,2,1
1418,38.5,-110.625,276.401,268.2437,2,1
1419,38.5,-110.0,277.1343,269.35834,1,1
1420,38.5,-109.375,276.2338,267.6933,2,1
1421,38.5,-108.75,274.6525,265.10394,2,1
1422,38.5,-108.125,274.73727,265.49066,2,1
1423,38.5,-107.5,272.84106,263.30316,3,1
1424,38.5,-106.875,273.62302,262.31097,2,1
1425,38.5,-106.25,272.95197,262.3852,3,1
1426,38.5,-105.625,275.41617,266.40814,2,1
1427,38.5,-105.0,277.5887,269.851,1,1
1428,38.5,-104.375,279.2148,273.10785,1,1
1429,38.5,-103.75,278.78317,273.02582,1,1
1430,38.5,-103.125,278.01144,272.43793,1,1
1431,38.5,-102.5,278.02634,272.92816,1,1
1432,39.0,-113.75,275.21658,262.768,2,1
1433,39.0,-113.125,276.80313,267.3515,2,1
1434,39.0,-112.5,276.40414,265.63715,2,1
1435,39.0,-111.875,276.72726,263.92523,2,1
1436,39.0,-111.25,274.7595,262.66254,2,1
1437,39.0,-110.625,276.23972,265.87347,2,1
1438,39.0,-110.0,277.58963,268.82904,1,1
1439,39.0,-109.375,275.90854,266.5473,2,1
1440,39.0,-108.75,275.12595,264.87836,2,1
1441,39.0,-108.125,274.32242,264.52582,2,1
1442,39.0,-107.5,272.6237,262.89886,3,1
1443,39.0,-106.875,269.03537,259.02582,8,1
1444,39.0,-106.25,270.0222,258.86957,6,1
1445,39.0,-105.625,273.92355,264.68988,2,1
1446,39.0,-105.0,275.89716,268.3908,2,1
1447,39.0,-104.375,276.72214,269.82855,1,1
1448,39.0,-103.75,277.47983,271.5932,1,1
1449,39.0,-103.125,277.76437,272.52972,1,1
1450,39.0,-102.5,277.72995,272.62152,1,1
1451,39.5,-113.75,275.42722,263.2426,2,1
1452,39.5,-113.125,276.5079,266.40863,2,1
1453,39.5,-112.5,276.42563,265.6889,2,1
1454,39.5,-111.875,277.04514,264.15375,2,1
1455,39.5,-111.25,273.40677,259.77972,3,1
1456,39.5,-110.625,276.08957,264.58636,2,1
1457,39.5,-110.0,275.7103,265.49652,2,1
1458,39.5,-109.375,274.72952,264.95355,2,1
1459,39.5,-108.75,274.93613,264.90668,2,1
1460,39.5,-108.125,275.07584,264.79437,2,1
1461,39.5,-107.5,273.31866,263.4438,3,1
1462,39.5,-106.875,270.6942,261.3891,5,1
1463,39.5,-106.25,268.39127,257.48676,8,1
1464,39.5,-105.625,271.43588,261.93402,4,1
1465,39.5,-105.0,276.73413,268.56708,1,1
1466,39.5,-104.375,276.8596,270.1352,1,1
1467,39.5,-103.75,277.0239,271.36176,1,1
1468,39.5,-103.125,277.42844,272.25824,1,1
1469,39.5,-102.5,277.95285,272.56293,1,1
1470,40.0,-113.75,275.70102,264.7768,2,1
1471,40.0,-113.125,276.2042,265.6186,2,1
1472,40.0,-112.5,275.8085,263.5395,2,1
1473,40.0,-111.875,275.46628,263.0805,2,1
1474,40.0,-111.25,272.72366,259.27972,3,1
1475,40.0,-110.625,275.80557,262.69574,2,1
1476,40.0,-110.0,274.7267,264.5805,2,1
1477,40.0,-109.375,274.39914,264.977,2,1
1478,40.0,-108.75,274.4111,264.4057,2,1
1479,40.0,-108.125,273.986,264.5844,2,1
1480,40.0,-107.5,270.89926,260.8305,4,1
1481,40.0,-106.875,269.12747,259.40472,6,1
1482,40.0,-106.25,269.87973,260.17426,6,1
1483,40.0,-105.625,272.75607,263.6059,3,1
1484,40.0,-105.0,278.5947,271.60004,1,1
1485,40.0,-104.375,278.69284,272.84222,1,1
1486,40.0,-103.75,277.95456,272.12347,1,1
1487,40.0,-103.125,277.65842,272.23285,1,1
1488,40.0,-102.5,278.1948,272.7094,1,1
1489,40.5,-113.75,274.7175,264.04828,2,1
1490,40.5,-113.125,275.44284,264.62054,2,1
1491,40.5,-112.5,275.2938,265.20062,2,1
1492,40.5,-111.875,273.50143,261.8344,3,1
1493,40.5,-111.25,272.73532,258.85785,3,1
1494,40.5,-110.625,272.81143,258.90472,3,1
1495,40.5,-110.0,274.1693,261.50433,2,1
1496,40.5,-109.375,274.5156,264.1352,2,1
1497,40.5,-108.75,274.53125,263.86957,2,1
1498,40.5,-108.125,273.785,264.00824,2,1
1499,40.5,-107.5,272.54605,262.62933,3,1
1500,40.5,-106.875,268.93,258.7016,6,1
1501,40.5,-106.25,269.76498,259.67816,5,1
1502,40.5,-105.625,272.78006,264.5063,3,1
1503,40.5,-105.0,278.97116,272.18988,1,1
1504,40.5,-104.375,278.8796,272.06683,1,1
1505,40.5,-103.75,278.3148,271.80804,1,1
1506,40.5,-103.125,278.17526,272.25238,1,1
1507,40.5,-102.5,278.08054,272.40863,1,1
1508,41.0,-113.75,274.1274,262.9516,2,1
1509,41.0,-113.125,274.44992,265.00043,2,1
1510,41.0,-112.5,274.77225,268.97357,2,1
1511,41.0,-111.875,272.81122,262.5688,3,1
1512,41.0,-111.25,272.86267,259.5727,3,1
1513,41.0,-110.625,272.7352,259.47113,3,1
1514,41.0,-110.0,274.59714,261.97308,2,1
1515,41.0,-109.375,275.23654,263.14496,2,1
1516,41.0,-108.75,273.89462,262.50824,3,1
1517,41.0,-108.125,273.2427,262.90668,3,1
1518,41.0,-107.5,272.39084,263.06683,4,1
1519,41.0,-106.875,268.56873,259.35004,8,1
1520,41.0,-106.25,270.87973,261.59808,4,1
1521,41.0,-105.625,273.65,265.38812,2,1
1522,41.0,-105.0,276.90103,269.1679,1,1
1523,41.0,-104.375,277.3878,269.62054,1,1
1524,41.0,-103.75,277.63803,270.93695,1,1
1525,41.0,-103.125,278.10226,272.08636,1,1
1526,41.0,-102.5,278.09518,272.28168,1,1
1527,41.5,-113.75,273.97394,262.53754,2,1
1528,41.5,-113.125,271.9398,261.32855,3,1
1529,41.5,-112.5,273.86496,264.02094,2,1
1530,41.5,-111.875,272.13177,261.71527,3,1
1531,41.5,-111.25,271.89896,258.98676,3,1
1532,41.5,-110.625,273.99048,262.25433,2,1
1533,41.5,-110.0,274.0604,262.81293,2,1
1534,41.5,-109.375,272.59735,262.37152,3,1
1535,41.5,-108.75,272.13422,262.5512,3,1
1536,41.5,-108.125,272.0837,262.1391,3,1
1537,41.5,-107.5,271.03915,261.71332,5,1
1538,41.5,-106.875,270.8819,262.8012,5,1
1539,41.5,-106.25,271.34094,263.34222,4,1
1540,41.5,-105.625,274.49826,266.41644,2,1
1541,41.5,-105.0,276.31485,268.44916,2,1
1542,41.5,-104.375,277.66452,270.6762,1,1
1543,41.5,-103.75,277.62228,271.23285,1,1
1544,41.5,-103.125,277.63083,271.6469,1,1
1545,41.5,-102.5,277.69504,271.9262,1,1
1546,42.0,-113.75,274.04782,262.80902,3,1
1547,42.0,-113.125,273.71915,262.7934,3,1
1548,42.0,-112.5,274.0107,263.54926,2,1
1549,42.0,-111.875,272.83582,261.28168,3,1
1550,42.0,-111.25,270.0364,257.3188,5,1
1551,42.0,-110.625,270.70187,258.83832,5,1
1552,42.0,-110.0,271.87033,260.51605,3,1
1553,42.0,-109.375,271.11514,260.37152,4,1
1554,42.0,-108.75,270.6124,261.03168,5,1
1555,42.0,-108.125,271.71988,262.25433,4,1
1556,42.0,-107.5,271.84567,262.36957,3,1
1557,42.0,-106.875,272.56317,263.8891,3,1
1558,42.0,-106.25,271.8548,263.59222,4,1
1559,42.0,-105.625,274.38895,266.5771,2,1
1560,42.0,-105.0,277.4742,269.601,1,1
1561,42.0,-104.375,278.306,271.56195,1,1
1562,42.0,-103.75,277.3337,270.4438,1,1
1563,42.0,-103.125,277.36874,271.32367,1,1
1564,42.0,-102.5,277.42502,272.00824,1,1
1565,42.5,-113.75,274.48157,263.6059,3,1
1566,42.5,-113.125,273.3939,262.3344,3,1
1567,42.5,-112.5,271.9913,260.6137,3,1
1568,42.5,-111.875,270.03598,258.74847,5,1
1569,42.5,-111.25,267.42,253.72113,8,1
1570,42.5,-110.625,265.87057,251.68988,8,1
1571,42.5,-110.0,272.02194,260.84027,3,1
1572,42.5,-109.375,272.98566,260.71722,3,1
1573,42.5,-108.75,273.8865,262.59027,2,1
1574,42.5,-108.125,274.73703,264.8637,2,1
1575,42.5,-107.5,274.1803,264.80023,3,1
1576,42.5,-106.875,274.21643,264.09125,3,1
1577,42.5,-106.25,273.38315,264.8432,3,1
1578,42.5,-105.625,275.95413,268.94037,2,1
1579,42.5,-105.0,277.98178,270.80414,1,1
1580,42.5,-104.375,277.2679,269.95258,1,1
1581,42.5,-103.75,277.28024,270.8559,1,1
1582,42.5,-103.125,277.821,272.15472,1,1
1583,42.5,-102.5,277.58566,272.3598,1,1
1584,43.0,-113.75,273.59985,264.44476,3,1
1585,43.0,-113.125,273.54785,263.5141,3,1
1586,43.0,-112.5,273.45422,263.12347,3,1
1587,43.0,-111.875,269.6641,257.96722,5,1
1588,43.0,-111.25,269.4903,258.00238,5,1
1589,43.0,-110.625,262.88034,245.71332,8,1
1590,43.0,-110.0,268.6973,255.0141,7,1
1591,43.0,-109.375,271.7507,258.49847,4,1
1592,43.0,-108.75,276.35373,265.20355,2,1
1593,43.0,-108.125,275.91696,265.351,2,1
1594,43.0,-107.5,275.45566,266.48187,2,1
1595,43.0,-106.875,275.6406,266.38324,2,1
1596,43.0,-106.25,275.21646,266.05658,2,1
1597,43.0,-105.625,276.20175,268.43695,2,1
1598,43.0,-105.0,277.10678,270.4135,1,1
1599,43.0,-104.375,277.33237,271.18695,1,1
1600,43.0,-103.75,277.82785,271.61176,1,1
1601,43.0,-103.125,278.269,272.00238,1,1
1602,43.0,-102.5,277.77255,271.86273,1,1
1603,43.5,-113.75,271.1998,258.2641,3,1
1604,43.5,-113.125,271.4966,261.10785,3,1
1605,43.5,-112.5,272.68762,262.0727,3,1
1606,43.5,-111.875,271.3472,261.0434,4,1
1607,43.5,-111.25,268.67084,257.02582,8,1
1608,43.5,-110.625,263.00482,245.79926,8,1
1609,43.5,-110.0,267.0102,251.54144,8,1
1610,43.5,-109.375,272.86447,261.30316,3,1
1611,43.5,-108.75,276.6158,266.24945,2,1
1612,43.5,-108.125,275.77963,265.68695,2,1
1613,43.5,-107.5,274.952,266.17523,2,1
1614,43.5,-106.875,276.00732,267.27118,2,1
1615,43.5,-106.25,276.85446,268.72308,2,1
1616,43.5,-105.625,276.06842,267.46588,2,1
1617,43.5,-105.0,276.53864,268.20612,2,1
1618,43.5,-104.375,276.29837,268.09454,2,1
1619,43.5,-103.75,276.73825,269.46527,2,1
1620,43.5,-103.125,279.03122,272.21527,1,1
1621,43.5,-102.5,278.6638,272.36957,1,1
1622,44.0,-113.75,269.0406,253.50238,4,1
1623,44.0,-113.125,270.22055,257.2641,4,1
1624,44.0,-112.5,270.2722,259.42035,5,1
1625,44.0,-111.875,269.80362,257.8813,5,1
1626,44.0,-111.25,268.12485,256.143,8,1
1627,44.0,-110.625,262.83594,245.90863,8,1
1628,44.0,-110.0,264.48654,246.68207,8,1
1629,44.0,-109.375,270.28513,256.10004,4,1
1630,44.0,-108.75,276.65445,265.99408,2,1
1631,44.0,-108.125,275.46127,265.88226,2,1
1632,44.0,-107.5,273.8024,263.8188,2,1
1633,44.0,-106.875,275.19443,266.55804,2,1
1634,44.0,-106.25,279.0388,272.1645,1,1
1635,44.0,-105.625,277.098,268.94672,1,1
1636,44.0,-105.0,276.74524,268.71454,2,1
1637,44.0,-104.375,275.5667,267.74927,2,1
1638,44.0,-103.75,276.56686,270.6352,1,1
1639,44.0,-103.125,280.17575,274.31097,0,0
1640,44.0,-102.5,279.59616,274.17664,0,0
1641,44.5,-113.75,272.16318,258.5219,3,1
1642,44.5,-113.125,270.27,256.29926,4,1
1643,44.5,-112.5,266.92972,254.29535,8,1
1644,44.5,-111.875,263.2797,250.73676,8,1
1645,44.5,-111.25,263.93326,250.48676,8,1
1646,44.5,-110.625,262.99893,248.1977,8,1
1647,44.5,-110.0,266.0823,253.93597,8,1
1648,44.5,-109.375,274.2297,266.20746,2,1
1649,44.5,-108.75,276.31888,267.47552,2,1
1650,44.5,-108.125,274.91385,265.8974,2,1
1651,44.5,-107.5,273.10068,262.01605,2,1
1652,44.5,-106.875,276.92862,267.86127,1,1
1653,44.5,-106.25,279.03342,272.15277,1,1
1654,44.5,-105.625,277.51242,269.6684,1,1
1655,44.5,-105.0,277.2114,270.23676,1,1
1656,44.5,-104.375,276.55515,270.3813,1,1
1657,44.5,-103.75,277.7053,272.60785,1,1
1658,44.5,-103.125,279.10886,274.0063,0,0
1659,44.5,-102.5,278.49997,273.48285,0,0
1660,45.0,-113.75,271.77036,259.67035,3,1
1661,45.0,-113.125,270.74094,258.92035,4,1
1662,45.0,-112.5,269.8715,259.60785,5,1
1663,45.0,-111.875,267.78943,257.5102,8,1
1664,45.0,-111.25,266.05896,255.28363,8,1
1665,45.0,-110.625,266.00696,255.56879,8,1
1666,45.0,-110.0,269.0092,259.99847,8,1
1667,45.0,-109.375,275.8646,267.6595,2,1
1668,45.0,-108.75,275.8661,267.56403,2,1
1669,45.0,-108.125,272.92392,264.7397,4,1
1670,45.0,-107.5,277.56064,271.67914,1,1
1671,45.0,-106.875,278.7153,272.05707,1,1
1672,45.0,-106.25,277.676,270.40668,1,1
1673,45.0,-105.625,277.9863,272.10394,1,1
1674,45.0,-105.0,277.55173,272.15863,1,1
1675,45.0,-104.375,277.68234,272.6098,1,1
1676,45.0,-103.75,277.82785,272.4848,1,1
1677,45.0,-103.125,277.77805,272.58246,1,1
1678,45.0,-102.5,277.613,272.5805,1,1
1679,45.5,-113.75,270.86807,259.8227,4,1
1680,45.5,-113.125,271.5031,261.30902,4,1
1681,45.5,-112.5,271.86722,262.69574,4,1
1682,45.5,-111.875,272.05246,263.45746,3,1
1683,45.5,-111.25,272.12045,263.91644,3,1
1684,45.5,-110.625,272.13458,263.54144,3,1
1685,45.5,-110.0,275.05258,268.0678,2,1
1686,45.5,-109.375,278.74472,271.38812,1,1
1687,45.5,-108.75,277.441,270.10492,1,1
1688,45.5,-108.125,277.92184,271.56488,1,1
1689,45.5,-107.5,278.9763,272.69183,1,1
1690,45.5,-106.875,277.88852,271.6264,1,1
1691,45.5,-106.25,278.28683,272.2973,1,1
1692,45.5,-105.625,278.10422,272.18988,1,1
1693,45.5,-105.0,277.40366,271.7104,1,1
1694,45.5,-104.375,276.7628,270.8022,1,1
1695,45.5,-103.75,276.85568,271.14105,1,1
1696,45.5,-103.125,276.93027,271.24945,1,1
1697,45.5,-102.5,276.85117,271.19476,1,1
1698,46.0,-113.75,270.77982,260.47113,4,1
1699,46.0,-113.125,272.6185,263.42035,3,1
1700,46.0,-112.5,274.0709,265.67914,3,1
1701,46.0,-111.875,273.00092,264.2807,3,1
